id,age_group_det,pop,deaths,f_age
03361,ALT015B20,7787,2,15
03361,ALT020B25,7077,1,20
03361,ALT025B30,7103,4,25
03361,ALT030B35,7434,4,30
03361,ALT035B40,7508,6,35
03361,ALT040B45,7790,11,40
03361,ALT045B50,10913,14,45
03361,ALT050B55,12008,28,50
03361,ALT055B60,10450,46,55
03361,ALT060B65,8927,74,60
03361,ALT065B70,8234,117,65
03361,ALT070B75,6431,132,70
03361,ALT075B80,7242,253,75
03361,ALT080B85,4057,249,80
03361,ALT085UM,3558,564,85
03401,ALT000,845,5,0
03401,ALT001B05,2857,0,1
03401,ALT005B10,3318,0,5
03401,ALT010B15,3631,1,10
03401,ALT015B20,4101,2,15
03401,ALT020B25,4638,1,20
03401,ALT025B30,5013,0,25
03401,ALT030B35,4384,2,30
03401,ALT035B40,4297,2,35
03401,ALT040B45,4512,8,40
03401,ALT045B50,5713,18,45
03401,ALT050B55,6457,37,50
03401,ALT055B60,5646,48,55
03401,ALT060B65,4775,26,60
03401,ALT065B70,4567,80,65
03401,ALT070B75,3734,88,70
03401,ALT075B80,4286,153,75
03401,ALT080B85,2420,134,80
03401,ALT085UM,1851,265,85
03402,ALT000,508,4,0
03402,ALT001B05,1800,0,1
03402,ALT005B10,2154,0,5
03402,ALT010B15,2321,0,10
03402,ALT015B20,2820,0,15
03402,ALT020B25,3688,4,20
03402,ALT025B30,3693,1,25
03402,ALT030B35,3013,2,30
03402,ALT035B40,2867,3,35
03402,ALT040B45,2805,4,40
03402,ALT045B50,3866,15,45
03402,ALT050B55,3933,21,50
03402,ALT055B60,3435,21,55
03402,ALT060B65,3030,48,60
03402,ALT065B70,2845,45,65
03402,ALT070B75,2276,61,70
03402,ALT075B80,2486,91,75
03402,ALT080B85,1606,101,80
03402,ALT085UM,1340,213,85
03403,ALT000,1551,1,0
03403,ALT001B05,5778,0,1
03403,ALT005B10,6808,1,5
03403,ALT010B15,6967,0,10
03403,ALT015B20,8622,1,15
03403,ALT020B25,12311,4,20
03403,ALT025B30,14512,3,25
03403,ALT030B35,11876,7,30
03403,ALT035B40,10139,7,35
03403,ALT040B45,9520,9,40
03403,ALT045B50,12448,25,45
03403,ALT050B55,13105,35,50
03403,ALT055B60,11357,60,55
03403,ALT060B65,9467,86,60
03403,ALT065B70,8397,114,65
03403,ALT070B75,6796,142,70
03403,ALT075B80,7628,243,75
03403,ALT080B85,4419,257,80
03403,ALT085UM,4010,604,85
03404,ALT000,1621,9,0
03404,ALT001B05,5607,0,1
03404,ALT005B10,6645,0,5
03404,ALT010B15,6471,2,10
03404,ALT015B20,8238,3,15
03404,ALT020B25,15509,3,20
03404,ALT025B30,15412,5,25
03404,ALT030B35,11998,8,30
03404,ALT035B40,10030,12,35
03404,ALT040B45,9411,14,40
03404,ALT045B50,11582,32,45
03404,ALT050B55,11707,39,50
03404,ALT055B60,10454,56,55
03404,ALT060B65,8739,68,60
03404,ALT065B70,7459,120,65
03404,ALT070B75,6298,119,70
03404,ALT075B80,7646,231,75
03404,ALT080B85,4823,300,80
03404,ALT085UM,4420,645,85
03405,ALT000,687,2,0
03405,ALT001B05,2301,0,1
03405,ALT005B10,2803,1,5
03405,ALT010B15,2848,1,10
03405,ALT015B20,3714,1,15
03405,ALT020B25,5436,2,20
03405,ALT025B30,5588,3,25
03405,ALT030B35,3889,1,30
03405,ALT035B40,3630,5,35
03405,ALT040B45,3557,6,40
03405,ALT045B50,5247,15,45
03405,ALT050B55,6238,25,50
03405,ALT055B60,5473,36,55
03405,ALT060B65,4746,57,60
03405,ALT065B70,4942,74,65
03405,ALT070B75,4389,125,70
03405,ALT075B80,5190,170,75
03405,ALT080B85,3033,173,80
03405,ALT085UM,2490,396,85
03451,ALT000,1127,0,0
03451,ALT001B05,4376,2,1
03451,ALT005B10,5521,0,5
03451,ALT010B15,6254,1,10
03451,ALT015B20,7199,2,15
03451,ALT020B25,6183,2,20
03451,ALT025B30,6229,4,25
03451,ALT030B35,6364,0,30
03451,ALT035B40,6689,4,35
03451,ALT040B45,7134,12,40
03451,ALT045B50,10090,14,45
03451,ALT050B55,10871,31,50
03451,ALT055B60,9286,57,55
03451,ALT060B65,7852,79,60
03451,ALT065B70,7546,107,65
03451,ALT070B75,5850,95,70
03451,ALT075B80,7102,235,75
03451,ALT080B85,4021,211,80
03451,ALT085UM,3004,542,85
03452,ALT000,1630,8,0
03452,ALT001B05,6404,1,1
03452,ALT005B10,8249,2,5
03452,ALT010B15,9248,1,10
03452,ALT015B20,11365,3,15
03452,ALT020B25,10596,4,20
03452,ALT025B30,10516,3,25
03452,ALT030B35,9641,7,30
03452,ALT035B40,9985,8,35
03452,ALT040B45,11051,19,40
03452,ALT045B50,15451,39,45
03452,ALT050B55,16393,63,50
03452,ALT055B60,14555,90,55
03452,ALT060B65,12863,137,60
03452,ALT065B70,12539,183,65
03452,ALT070B75,9209,226,70
03452,ALT075B80,9891,337,75
03452,ALT080B85,5778,426,80
03452,ALT085UM,4702,868,85
03453,ALT000,1864,9,0
03453,ALT001B05,7054,3,1
03453,ALT005B10,8862,1,5
03453,ALT010B15,9885,2,10
03453,ALT015B20,11400,2,15
03453,ALT020B25,10981,4,20
03453,ALT025B30,10826,8,25
03453,ALT030B35,10252,5,30
03453,ALT035B40,9909,10,35
03453,ALT040B45,10060,14,40
03453,ALT045B50,12900,26,45
03453,ALT050B55,13641,52,50
03453,ALT055B60,12126,59,55
03453,ALT060B65,9420,87,60
03453,ALT065B70,7481,113,65
03453,ALT070B75,5004,111,70
03453,ALT075B80,6591,252,75
03453,ALT080B85,4173,272,80
03453,ALT085UM,3501,555,85
03454,ALT000,3287,24,0
03454,ALT001B05,11926,1,1
03454,ALT005B10,15245,0,5
03454,ALT010B15,17035,0,10
03454,ALT015B20,19786,6,15
03454,ALT020B25,19234,10,20
03454,ALT025B30,20450,6,25
03454,ALT030B35,19624,11,30
03454,ALT035B40,19171,17,35
03454,ALT040B45,19807,20,40
03454,ALT045B50,25510,44,45
03454,ALT050B55,27062,94,50
03454,ALT055B60,23910,113,55
03454,ALT060B65,20092,173,60
03454,ALT065B70,16725,198,65
03454,ALT070B75,12374,281,70
03454,ALT075B80,14415,512,75
03454,ALT080B85,8764,559,80
03454,ALT085UM,6974,1130,85
03455,ALT000,870,2,0
03455,ALT001B05,3222,1,1
03455,ALT005B10,4069,0,5
03455,ALT010B15,4475,1,10
03455,ALT015B20,5684,3,15
03455,ALT020B25,4808,1,20
03455,ALT025B30,4672,2,25
03455,ALT030B35,4543,2,30
03455,ALT035B40,4758,2,35
03455,ALT040B45,5232,8,40
03455,ALT045B50,7994,23,45
03455,ALT050B55,8913,33,50
03455,ALT055B60,7514,46,55
03455,ALT060B65,6600,63,60
03455,ALT065B70,6551,88,65
03455,ALT070B75,5572,133,70
03455,ALT075B80,6476,191,75
03455,ALT080B85,3600,195,80
03455,ALT085UM,2856,459,85
03456,ALT000,1222,3,0
03456,ALT001B05,5106,3,1
03456,ALT005B10,6540,0,5
03456,ALT010B15,7123,0,10
03456,ALT015B20,8328,1,15
03456,ALT020B25,7684,4,20
03456,ALT025B30,7835,3,25
03456,ALT030B35,7519,2,30
03456,ALT035B40,7563,4,35
03456,ALT040B45,8082,8,40
03456,ALT045B50,10828,17,45
03456,ALT050B55,11919,27,50
03456,ALT055B60,10029,44,55
03456,ALT060B65,8618,78,60
03456,ALT065B70,7621,83,65
03456,ALT070B75,5528,106,70
03456,ALT075B80,6446,213,75
03456,ALT080B85,4242,258,80
03456,ALT085UM,3537,526,85
03457,ALT000,1608,8,0
03457,ALT001B05,5928,2,1
03457,ALT005B10,7565,3,5
03457,ALT010B15,8500,0,10
03457,ALT015B20,10154,0,15
03457,ALT020B25,9504,0,20
03457,ALT025B30,9922,5,25
03457,ALT030B35,9405,9,30
03457,ALT035B40,9335,10,35
03457,ALT040B45,9906,10,40
03457,ALT045B50,13643,48,45
03457,ALT050B55,14401,64,50
03457,ALT055B60,12533,73,55
03457,ALT060B65,10745,95,60
03457,ALT065B70,9943,139,65
03457,ALT070B75,7634,186,70
03457,ALT075B80,8490,297,75
03457,ALT080B85,5091,328,80
03457,ALT085UM,3946,664,85
03458,ALT000,1186,7,0
03458,ALT001B05,4541,1,1
03458,ALT005B10,5831,1,5
03458,ALT010B15,6571,0,10
03458,ALT015B20,7857,0,15
03458,ALT020B25,6732,2,20
03458,ALT025B30,6601,1,25
03458,ALT030B35,6567,2,30
03458,ALT035B40,7071,5,35
03458,ALT040B45,7711,9,40
03458,ALT045B50,11252,20,45
03458,ALT050B55,12310,33,50
03458,ALT055B60,10274,59,55
03458,ALT060B65,8229,67,60
03458,ALT065B70,7284,85,65
03458,ALT070B75,5720,126,70
03458,ALT075B80,6657,220,75
03458,ALT080B85,3936,245,80
03458,ALT085UM,3154,540,85
03459,ALT000,3358,10,0
03459,ALT001B05,13179,3,1
03459,ALT005B10,16649,1,5
03459,ALT010B15,18420,0,10
03459,ALT015B20,21415,2,15
03459,ALT020B25,19550,4,20
03459,ALT025B30,19970,9,25
03459,ALT030B35,19203,8,30
03459,ALT035B40,19960,11,35
03459,ALT040B45,21269,24,40
03459,ALT045B50,27973,43,45
03459,ALT050B55,31505,94,50
03459,ALT055B60,28075,143,55
03459,ALT060B65,22721,194,60
03459,ALT065B70,18690,224,65
03459,ALT070B75,14030,287,70
03459,ALT075B80,17725,537,75
03459,ALT080B85,11306,712,80
03459,ALT085UM,9809,1510,85
03460,ALT000,1592,7,0
03460,ALT001B05,5811,1,1
03460,ALT005B10,7230,0,5
03460,ALT010B15,7852,0,10
03460,ALT015B20,9243,3,15
03460,ALT020B25,9956,3,20
03460,ALT025B30,9711,3,25
03460,ALT030B35,8961,4,30
03460,ALT035B40,8495,1,35
03460,ALT040B45,8708,9,40
03460,ALT045B50,10742,18,45
03460,ALT050B55,11749,35,50
03460,ALT055B60,10004,39,55
03460,ALT060B65,7797,55,60
03460,ALT065B70,6148,75,65
03460,ALT070B75,4226,95,70
03460,ALT075B80,5191,203,75
03460,ALT080B85,3326,224,80
03460,ALT085UM,2929,434,85
03461,ALT000,782,1,0
03461,ALT001B05,2810,1,1
03461,ALT005B10,3710,0,5
03461,ALT010B15,4326,0,10
03461,ALT015B20,5339,4,15
03461,ALT020B25,4868,0,20
03461,ALT025B30,4708,4,25
03461,ALT030B35,4292,1,30
03461,ALT035B40,4388,5,35
03461,ALT040B45,5034,4,40
03461,ALT045B50,7172,18,45
03461,ALT050B55,8245,38,50
03461,ALT055B60,7121,58,55
03461,ALT060B65,6039,59,60
03461,ALT065B70,5428,98,65
03461,ALT070B75,4361,92,70
03461,ALT075B80,5034,164,75
03461,ALT080B85,3064,191,80
03461,ALT085UM,2561,399,85
03462,ALT000,449,3,0
03462,ALT001B05,1858,1,1
03462,ALT005B10,2464,1,5
03462,ALT010B15,2739,0,10
03462,ALT015B20,3437,0,15
03462,ALT020B25,3003,1,20
03462,ALT025B30,2876,4,25
03462,ALT030B35,2683,3,30
03462,ALT035B40,2929,2,35
03462,ALT040B45,3125,1,40
03462,ALT045B50,4469,8,45
03462,ALT050B55,4779,20,50
03462,ALT055B60,4588,25,55
03462,ALT060B65,3897,55,60
03462,ALT065B70,4068,60,65
03462,ALT070B75,2802,61,70
03462,ALT075B80,3173,120,75
03462,ALT080B85,1871,131,80
03462,ALT085UM,1671,272,85
04011,ALT000,5750,24,0
04011,ALT001B05,20340,1,1
04011,ALT005B10,23628,3,5
04011,ALT010B15,23217,3,10
04011,ALT015B20,28911,6,15
04011,ALT020B25,36504,5,20
04011,ALT025B30,43767,15,25
04011,ALT030B35,39968,34,30
04011,ALT035B40,35310,27,35
04011,ALT040B45,33521,51,40
04011,ALT045B50,40912,101,45
04011,ALT050B55,44502,154,50
04011,ALT055B60,38239,237,55
04011,ALT060B65,32362,321,60
04011,ALT065B70,30052,404,65
04011,ALT070B75,26023,626,70
04011,ALT075B80,28934,939,75
04011,ALT080B85,17945,988,80
04011,ALT085UM,15834,2259,85
04012,ALT000,1164,5,0
04012,ALT001B05,4490,0,1
04012,ALT005B10,5165,0,5
04012,ALT010B15,5232,1,10
04012,ALT015B20,5895,0,15
04012,ALT020B25,7012,3,20
04012,ALT025B30,7591,1,25
04012,ALT030B35,7024,8,30
04012,ALT035B40,6489,15,35
04012,ALT040B45,6350,19,40
04012,ALT045B50,7794,34,45
04012,ALT050B55,8685,51,50
04012,ALT055B60,8308,83,55
04012,ALT060B65,7283,101,60
04012,ALT065B70,6428,127,65
04012,ALT070B75,5464,164,70
04012,ALT075B80,5929,238,75
04012,ALT080B85,3721,230,80
04012,ALT085UM,3010,454,85
05111,ALT000,6758,25,0
05111,ALT001B05,23815,5,1
05111,ALT005B10,27132,6,5
05111,ALT010B15,24645,4,10
05111,ALT015B20,25488,1,15
05111,ALT020B25,33759,6,20
05111,ALT025B30,48226,18,25
05111,ALT030B35,50103,10,30
05111,ALT035B40,44235,31,35
05111,ALT040B45,40353,41,40
05111,ALT045B50,47457,84,45
05111,ALT050B55,48247,156,50
05111,ALT055B60,40158,235,55
05111,ALT060B65,33173,326,60
05111,ALT065B70,29656,452,65
05111,ALT070B75,26077,592,70
05111,ALT075B80,29620,954,75
05111,ALT080B85,18397,984,80
05111,ALT085UM,15931,2125,85
05112,ALT000,5208,19,0
05112,ALT001B05,18656,4,1
05112,ALT005B10,22755,2,5
05112,ALT010B15,23027,4,10
05112,ALT015B20,26073,4,15
05112,ALT020B25,31705,7,20
05112,ALT025B30,35626,13,25
05112,ALT030B35,30784,17,30
05112,ALT035B40,30502,21,35
05112,ALT040B45,29977,38,40
05112,ALT045B50,37001,108,45
05112,ALT050B55,40439,161,50
05112,ALT055B60,35716,302,55
05112,ALT060B65,30794,396,60
05112,ALT065B70,25169,517,65
05112,ALT070B75,20584,527,70
05112,ALT075B80,24443,919,75
05112,ALT080B85,17273,1025,80
05112,ALT085UM,14113,2156,85
05113,ALT000,5829,37,0
05113,ALT001B05,21398,4,1
05113,ALT005B10,24595,2,5
05113,ALT010B15,24585,1,10
05113,ALT015B20,27199,3,15
05113,ALT020B25,36025,8,20
05113,ALT025B30,42757,19,25
05113,ALT030B35,39339,21,30
05113,ALT035B40,35792,33,35
05113,ALT040B45,33843,51,40
05113,ALT045B50,42287,111,45
05113,ALT050B55,45896,205,50
05113,ALT055B60,41604,306,55
05113,ALT060B65,36508,389,60
05113,ALT065B70,31500,534,65
05113,ALT070B75,25987,663,70
05113,ALT075B80,29963,1143,75
05113,ALT080B85,20160,1249,80
05113,ALT085UM,17817,2701,85
05114,ALT000,2226,15,0
05114,ALT001B05,7967,3,1
05114,ALT005B10,9912,0,5
05114,ALT010B15,10296,2,10
05114,ALT015B20,11795,3,15
05114,ALT020B25,13090,3,20
05114,ALT025B30,14340,9,25
05114,ALT030B35,13317,3,30
05114,ALT035B40,12802,14,35
05114,ALT040B45,13143,21,40
05114,ALT045B50,17757,47,45
05114,ALT050B55,19302,85,50
05114,ALT055B60,17218,120,55
05114,ALT060B65,14078,173,60
05114,ALT065B70,12474,200,65
05114,ALT070B75,10530,241,70
05114,ALT075B80,12292,425,75
05114,ALT080B85,7791,454,80
05114,ALT085UM,6482,965,85
05116,ALT000,2540,16,0
05116,ALT001B05,9363,0,1
05116,ALT005B10,11160,1,5
05116,ALT010B15,11770,4,10
05116,ALT015B20,13489,2,15
05116,ALT020B25,15753,4,20
05116,ALT025B30,17981,7,25
05116,ALT030B35,16415,6,30
05116,ALT035B40,15032,17,35
05116,ALT040B45,14648,18,40
05116,ALT045B50,19604,44,45
05116,ALT050B55,22340,92,50
05116,ALT055B60,19998,155,55
05116,ALT060B65,16881,179,60
05116,ALT065B70,14253,237,65
05116,ALT070B75,11321,308,70
05116,ALT075B80,13193,490,75
05116,ALT080B85,8480,517,80
05116,ALT085UM,6704,1079,85
05117,ALT000,1660,9,0
05117,ALT001B05,5958,3,1
05117,ALT005B10,7324,0,5
05117,ALT010B15,7255,0,10
05117,ALT015B20,7968,1,15
05117,ALT020B25,9060,1,20
05117,ALT025B30,10226,2,25
05117,ALT030B35,9617,5,30
05117,ALT035B40,9682,8,35
05117,ALT040B45,9601,11,40
05117,ALT045B50,13294,32,45
05117,ALT050B55,14616,43,50
05117,ALT055B60,13062,80,55
05117,ALT060B65,11276,119,60
05117,ALT065B70,9723,132,65
05117,ALT070B75,8421,185,70
05117,ALT075B80,9970,323,75
05117,ALT080B85,6473,378,80
05117,ALT085UM,5750,807,85
05119,ALT000,1998,6,0
05119,ALT001B05,7239,3,1
05119,ALT005B10,8907,2,5
05119,ALT010B15,9121,1,10
05119,ALT015B20,10482,1,15
05119,ALT020B25,11885,6,20
05119,ALT025B30,13601,4,25
05119,ALT030B35,12793,7,30
05119,ALT035B40,12766,18,35
05119,ALT040B45,12142,21,40
05119,ALT045B50,15902,36,45
05119,ALT050B55,17845,66,50
05119,ALT055B60,16694,122,55
05119,ALT060B65,14503,162,60
05119,ALT065B70,12322,219,65
05119,ALT070B75,8856,235,70
05119,ALT075B80,10921,409,75
05119,ALT080B85,7459,482,80
05119,ALT085UM,5946,849,85
05120,ALT000,1106,8,0
05120,ALT001B05,3841,1,1
05120,ALT005B10,4836,0,5
05120,ALT010B15,5170,0,10
05120,ALT015B20,5805,2,15
05120,ALT020B25,6071,0,20
05120,ALT025B30,6547,1,25
05120,ALT030B35,5966,3,30
05120,ALT035B40,6436,4,35
05120,ALT040B45,6342,12,40
05120,ALT045B50,8632,16,45
05120,ALT050B55,9831,46,50
05120,ALT055B60,8637,66,55
05120,ALT060B65,6898,84,60
05120,ALT065B70,6180,85,65
05120,ALT070B75,5165,136,70
05120,ALT075B80,6146,173,75
05120,ALT080B85,3848,230,80
05120,ALT085UM,3154,466,85
05122,ALT000,1528,4,0
05122,ALT001B05,5770,0,1
05122,ALT005B10,7039,0,5
05122,ALT010B15,7470,0,10
05122,ALT015B20,8520,1,15
05122,ALT020B25,8893,0,20
05122,ALT025B30,9510,4,25
05122,ALT030B35,9178,6,30
05122,ALT035B40,9229,6,35
05122,ALT040B45,9128,11,40
05122,ALT045B50,12544,38,45
05122,ALT050B55,14233,46,50
05122,ALT055B60,12292,89,55
05122,ALT060B65,9576,89,60
05122,ALT065B70,7987,119,65
05122,ALT070B75,7148,180,70
05122,ALT075B80,8521,295,75
05122,ALT080B85,5721,391,80
05122,ALT085UM,4621,686,85
05124,ALT000,3487,13,0
05124,ALT001B05,13216,2,1
05124,ALT005B10,15896,2,5
05124,ALT010B15,16319,1,10
05124,ALT015B20,18196,4,15
05124,ALT020B25,21882,2,20
05124,ALT025B30,24367,6,25
05124,ALT030B35,22205,14,30
05124,ALT035B40,20825,17,35
05124,ALT040B45,20093,29,40
05124,ALT045B50,26230,62,45
05124,ALT050B55,29258,107,50
05124,ALT055B60,25677,166,55
05124,ALT060B65,20805,231,60
05124,ALT065B70,18560,293,65
05124,ALT070B75,15643,355,70
05124,ALT075B80,17958,655,75
05124,ALT080B85,11682,704,80
05124,ALT085UM,10091,1465,85
05154,ALT000,2846,10,0
05154,ALT001B05,10876,1,1
05154,ALT005B10,13551,2,5
05154,ALT010B15,14904,2,10
05154,ALT015B20,17166,2,15
05154,ALT020B25,18586,6,20
05154,ALT025B30,18914,6,25
05154,ALT030B35,17972,8,30
05154,ALT035B40,17511,9,35
05154,ALT040B45,17416,20,40
05154,ALT045B50,24938,44,45
05154,ALT050B55,28142,103,50
05154,ALT055B60,24509,132,55
05154,ALT060B65,20685,204,60
05154,ALT065B70,17453,241,65
05154,ALT070B75,13013,253,70
05154,ALT075B80,14777,533,75
05154,ALT080B85,9389,600,80
05154,ALT085UM,7681,1212,85
05158,ALT000,4533,18,0
05158,ALT001B05,17200,3,1
05158,ALT005B10,21315,4,5
05158,ALT010B15,22337,2,10
05158,ALT015B20,24593,2,15
05158,ALT020B25,23249,2,20
05158,ALT025B30,24959,7,25
05158,ALT030B35,25799,8,30
05158,ALT035B40,26829,13,35
05158,ALT040B45,27655,27,40
05158,ALT045B50,38612,72,45
05158,ALT050B55,43690,128,50
05158,ALT055B60,38212,201,55
05158,ALT060B65,31119,281,60
05158,ALT065B70,27797,369,65
05158,ALT070B75,24771,565,70
05158,ALT075B80,29622,909,75
05158,ALT080B85,18392,1039,80
05158,ALT085UM,14086,2194,85
05162,ALT000,4205,18,0
05162,ALT001B05,16601,0,1
05162,ALT005B10,20555,2,5
05162,ALT010B15,21259,5,10
05162,ALT015B20,23304,5,15
05162,ALT020B25,21624,9,20
05162,ALT025B30,23493,9,25
05162,ALT030B35,25017,17,30
05162,ALT035B40,26978,17,35
05162,ALT040B45,27172,17,40
05162,ALT045B50,36525,61,45
05162,ALT050B55,40092,121,50
05162,ALT055B60,34765,197,55
05162,ALT060B65,28706,264,60
05162,ALT065B70,25156,330,65
05162,ALT070B75,20512,418,70
05162,ALT075B80,24332,769,75
05162,ALT080B85,15435,877,80
05162,ALT085UM,11700,1774,85
05166,ALT000,2485,7,0
05166,ALT001B05,9860,1,1
05166,ALT005B10,12706,2,5
05166,ALT010B15,14010,2,10
05166,ALT015B20,16430,2,15
05166,ALT020B25,15701,4,20
05166,ALT025B30,15703,6,25
05166,ALT030B35,15651,5,30
05166,ALT035B40,16328,10,35
05166,ALT040B45,16883,24,40
05166,ALT045B50,25093,51,45
05166,ALT050B55,28782,94,50
05166,ALT055B60,24631,134,55
05166,ALT060B65,19827,187,60
05166,ALT065B70,16958,243,65
05166,ALT070B75,13589,281,70
05166,ALT075B80,15842,528,75
05166,ALT080B85,10148,589,80
05166,ALT085UM,7795,1175,85
05170,ALT000,4016,9,0
05170,ALT001B05,15152,2,1
05170,ALT005B10,18999,1,5
05170,ALT010B15,20622,1,10
05170,ALT015B20,23670,10,15
05170,ALT020B25,23739,10,20
05170,ALT025B30,25862,6,25
05170,ALT030B35,24985,8,30
05170,ALT035B40,25366,11,35
05170,ALT040B45,25102,37,40
05170,ALT045B50,36278,77,45
05170,ALT050B55,42091,132,50
05170,ALT055B60,38674,232,55
05170,ALT060B65,33162,316,60
05170,ALT065B70,27849,396,65
05170,ALT070B75,21425,457,70
05170,ALT075B80,25014,793,75
05170,ALT080B85,16373,996,80
05170,ALT085UM,13336,1960,85
05314,ALT000,3519,19,0
05314,ALT001B05,12908,2,1
05314,ALT005B10,15391,1,5
05314,ALT010B15,14972,3,10
05314,ALT015B20,16820,7,15
05314,ALT020B25,23905,6,20
05314,ALT025B30,26141,7,25
05314,ALT030B35,23861,10,30
05314,ALT035B40,21633,16,35
05314,ALT040B45,19577,19,40
05314,ALT045B50,23095,38,45
05314,ALT050B55,24421,74,50
05314,ALT055B60,20852,107,55
05314,ALT060B65,17004,143,60
05314,ALT065B70,14173,156,65
05314,ALT070B75,12351,247,70
05314,ALT075B80,13794,397,75
05314,ALT080B85,8850,450,80
05314,ALT085UM,8858,1282,85
05315,ALT000,11986,44,0
05315,ALT001B05,41875,3,1
05315,ALT005B10,47390,2,5
05315,ALT010B15,44233,2,10
05315,ALT015B20,48487,12,15
05315,ALT020B25,71600,16,20
05315,ALT025B30,93422,30,25
05315,ALT030B35,89082,29,30
05315,ALT035B40,81000,52,35
05315,ALT040B45,72916,83,40
05315,ALT045B50,82651,159,45
05315,ALT050B55,82504,291,50
05315,ALT055B60,67156,422,55
05315,ALT060B65,54531,479,60
05315,ALT065B70,48392,664,65
05315,ALT070B75,41506,906,70
05315,ALT075B80,45816,1531,75
05315,ALT080B85,28347,1534,80
05315,ALT085UM,23041,3310,85
05316,ALT000,1557,4,0
05316,ALT001B05,6153,2,1
05316,ALT005B10,7458,2,5
05316,ALT010B15,7689,2,10
05316,ALT015B20,8228,1,15
05316,ALT020B25,8522,2,20
05316,ALT025B30,9995,6,25
05316,ALT030B35,9654,0,30
05316,ALT035B40,9816,7,35
05316,ALT040B45,9779,8,40
05316,ALT045B50,12948,29,45
05316,ALT050B55,14111,55,50
05316,ALT055B60,12273,69,55
05316,ALT060B65,9549,73,60
05316,ALT065B70,8237,97,65
05316,ALT070B75,7180,142,70
05316,ALT075B80,9190,278,75
05316,ALT080B85,6209,334,80
05316,ALT085UM,4565,666,85
05334,ALT000,5084,16,0
05334,ALT001B05,18812,3,1
05334,ALT005B10,22471,1,5
05334,ALT010B15,23821,3,10
05334,ALT015B20,30703,2,15
05334,ALT020B25,45666,14,20
05334,ALT025B30,43904,18,25
05334,ALT030B35,34437,23,30
05334,ALT035B40,30648,26,35
05334,ALT040B45,29881,40,40
05334,ALT045B50,39930,68,45
05334,ALT050B55,43825,134,50
05334,ALT055B60,39388,223,55
05334,ALT060B65,33334,285,60
05334,ALT065B70,29053,399,65
05334,ALT070B75,23054,545,70
05334,ALT075B80,26745,931,75
05334,ALT080B85,17367,1078,80
05334,ALT085UM,14349,2156,85
05358,ALT000,2458,4,0
05358,ALT001B05,9009,1,1
05358,ALT005B10,11555,0,5
05358,ALT010B15,12279,0,10
05358,ALT015B20,14721,3,15
05358,ALT020B25,15393,10,20
05358,ALT025B30,15572,4,25
05358,ALT030B35,14556,6,30
05358,ALT035B40,14602,14,35
05358,ALT040B45,14682,26,40
05358,ALT045B50,20338,37,45
05358,ALT050B55,23195,97,50
05358,ALT055B60,21058,133,55
05358,ALT060B65,18072,159,60
05358,ALT065B70,15278,209,65
05358,ALT070B75,11004,259,70
05358,ALT075B80,13086,457,75
05358,ALT080B85,8508,569,80
05358,ALT085UM,6706,1078,85
05362,ALT000,4549,18,0
05362,ALT001B05,17415,3,1
05362,ALT005B10,21379,2,5
05362,ALT010B15,21945,3,10
05362,ALT015B20,24816,5,15
05362,ALT020B25,24716,3,20
05362,ALT025B30,25761,8,25
05362,ALT030B35,26118,9,30
05362,ALT035B40,27848,17,35
05362,ALT040B45,28218,23,40
05362,ALT045B50,37558,72,45
05362,ALT050B55,41357,120,50
05362,ALT055B60,35757,207,55
05362,ALT060B65,29912,276,60
05362,ALT065B70,26592,355,65
05362,ALT070B75,21388,451,70
05362,ALT075B80,23759,751,75
05362,ALT080B85,15079,915,80
05362,ALT085UM,11382,1723,85
05366,ALT000,1716,4,0
05366,ALT001B05,6565,1,1
05366,ALT005B10,8328,2,5
05366,ALT010B15,9176,0,10
05366,ALT015B20,10835,3,15
05366,ALT020B25,10018,9,20
05366,ALT025B30,10401,10,25
05366,ALT030B35,10230,4,30
05366,ALT035B40,10512,12,35
05366,ALT040B45,10703,19,40
05366,ALT045B50,15168,28,45
05366,ALT050B55,17886,51,50
05366,ALT055B60,16085,96,55
05366,ALT060B65,13294,132,60
05366,ALT065B70,11321,161,65
05366,ALT070B75,8129,193,70
05366,ALT075B80,9734,317,75
05366,ALT080B85,5939,397,80
05366,ALT085UM,5162,814,85
05370,ALT000,2312,4,0
05370,ALT001B05,8741,1,1
05370,ALT005B10,11102,0,5
05370,ALT010B15,12175,1,10
05370,ALT015B20,14549,0,15
05370,ALT020B25,13803,7,20
05370,ALT025B30,14387,4,25
05370,ALT030B35,14100,4,30
05370,ALT035B40,14404,8,35
05370,ALT040B45,14524,21,40
05370,ALT045B50,20056,41,45
05370,ALT050B55,23168,73,50
05370,ALT055B60,20898,113,55
05370,ALT060B65,17236,168,60
05370,ALT065B70,14087,191,65
05370,ALT070B75,10363,226,70
05370,ALT075B80,12435,422,75
05370,ALT080B85,7884,541,80
05370,ALT085UM,6427,976,85
05374,ALT000,2626,11,0
05374,ALT001B05,9942,3,1
05374,ALT005B10,12542,1,5
05374,ALT010B15,13563,2,10
05374,ALT015B20,16043,3,15
05374,ALT020B25,15426,3,20
05374,ALT025B30,15232,10,25
05374,ALT030B35,15034,7,30
05374,ALT035B40,15371,11,35
05374,ALT040B45,15226,16,40
05374,ALT045B50,20981,41,45
05374,ALT050B55,24334,75,50
05374,ALT055B60,21940,131,55
